,region,time,sector,polymer,element,mechanical_recycling_cycle,reuse_cycle,value
0,EU27+3,2019.25,reusable beverage bottles,PET,All,0,1,2.473172603091616
1,EU27+3,2019.25,reusable non-beverage bottles,PET,All,0,1,0.21171917606592155
2,EU27+3,2019.5,reusable beverage bottles,PET,All,0,1,1.0504906322768526
3,EU27+3,2019.5,reusable beverage bottles,PET,All,0,2,1.480812096101105
4,EU27+3,2019.5,reusable beverage bottles,PET,All,1,1,0.7993587563298813
5,EU27+3,2019.5,reusable non-beverage bottles,PET,All,0,1,0.10388920403431241
6,EU27+3,2019.5,reusable non-beverage bottles,PET,All,0,2,0.10493331663767237
7,EU27+3,2019.5,reusable non-beverage bottles,PET,All,1,1,0.06594395389641623
8,EU27+3,2019.75,reusable beverage bottles,PET,All,0,1,1.0390099325328002
9,EU27+3,2019.75,reusable beverage bottles,PET,All,0,2,0.6434255122695722
10,EU27+3,2019.75,reusable beverage bottles,PET,All,0,3,0.9069974088619269
11,EU27+3,2019.75,reusable beverage bottles,PET,All,1,1,0.13185664662737934
12,EU27+3,2019.75,reusable beverage bottles,PET,All,1,2,0.4896072382520523
13,EU27+3,2019.75,reusable beverage bottles,PET,All,2,1,0.19625175311982057
14,EU27+3,2019.75,reusable non-beverage bottles,PET,All,0,1,0.10386385829961549
15,EU27+3,2019.75,reusable non-beverage bottles,PET,All,0,2,0.05077584847177019
16,EU27+3,2019.75,reusable non-beverage bottles,PET,All,0,3,0.05128615850666238
17,EU27+3,2019.75,reusable non-beverage bottles,PET,All,1,1,0.017192100199858094
18,EU27+3,2019.75,reusable non-beverage bottles,PET,All,1,2,0.03223010746687344
19,EU27+3,2019.75,reusable non-beverage bottles,PET,All,2,1,0.015607012947388907
20,EU27+3,2020.0,reusable beverage bottles,PET,All,0,1,1.025930654343373
21,EU27+3,2020.0,reusable beverage bottles,PET,All,0,2,0.6506799702486661
22,EU27+3,2020.0,reusable beverage bottles,PET,All,0,3,0.4029452270588196
23,EU27+3,2020.0,reusable beverage bottles,PET,All,0,4,0.5680071272997818
24,EU27+3,2020.0,reusable beverage bottles,PET,All,1,1,0.2462233570424098
25,EU27+3,2020.0,reusable beverage bottles,PET,All,1,2,0.0825752249503963
26,EU27+3,2020.0,reusable beverage bottles,PET,All,1,3,0.30661653295534774
27,EU27+3,2020.0,reusable beverage bottles,PET,All,2,1,0.029596967196269232
28,EU27+3,2020.0,reusable beverage bottles,PET,All,2,2,0.12290266039128762
29,EU27+3,2020.0,reusable beverage bottles,PET,All,3,1,0.04815777713291269
30,EU27+3,2020.0,reusable non-beverage bottles,PET,All,0,1,0.10379868355325189
31,EU27+3,2020.0,reusable non-beverage bottles,PET,All,0,2,0.05004939671812721
32,EU27+3,2020.0,reusable non-beverage bottles,PET,All,0,3,0.02446761198233426
33,EU27+3,2020.0,reusable non-beverage bottles,PET,All,0,4,0.024713517630397933
34,EU27+3,2020.0,reusable non-beverage bottles,PET,All,1,1,0.024911684052780454
35,EU27+3,2020.0,reusable non-beverage bottles,PET,All,1,2,0.00828444328380662
36,EU27+3,2020.0,reusable non-beverage bottles,PET,All,1,3,0.015530883035599637
37,EU27+3,2020.0,reusable non-beverage bottles,PET,All,2,1,0.004173853125301784
38,EU27+3,2020.0,reusable non-beverage bottles,PET,All,2,2,0.00752062936402303
39,EU27+3,2020.0,reusable non-beverage bottles,PET,All,3,1,0.003692994470313099
40,EU27+3,2020.25,reusable beverage bottles,PET,All,0,1,3.47381735615328
41,EU27+3,2020.25,reusable beverage bottles,PET,All,0,2,0.6565956187797588
42,EU27+3,2020.25,reusable beverage bottles,PET,All,0,3,0.4164351809591463
43,EU27+3,2020.25,reusable beverage bottles,PET,All,0,4,0.25788494531764455
44,EU27+3,2020.25,reusable beverage bottles,PET,All,0,5,0.36352456147186035
45,EU27+3,2020.25,reusable beverage bottles,PET,All,1,1,0.8337161654767868
46,EU27+3,2020.25,reusable beverage bottles,PET,All,1,2,0.15758294850714227
47,EU27+3,2020.25,reusable beverage bottles,PET,All,1,3,0.05284814396825364
48,EU27+3,2020.25,reusable beverage bottles,PET,All,1,4,0.19623458109142256
49,EU27+3,2020.25,reusable beverage bottles,PET,All,2,1,0.200091879714429
50,EU27+3,2020.25,reusable beverage bottles,PET,All,2,2,0.01894205900561231
51,EU27+3,2020.25,reusable beverage bottles,PET,All,2,3,0.07865770265042409
52,EU27+3,2020.25,reusable beverage bottles,PET,All,3,1,0.04062501656384754
53,EU27+3,2020.25,reusable beverage bottles,PET,All,3,2,0.03082097736506412
54,EU27+3,2020.25,reusable beverage bottles,PET,All,4,1,0.022561892819656308
55,EU27+3,2020.25,reusable non-beverage bottles,PET,All,0,1,0.28577661837002855
56,EU27+3,2020.25,reusable non-beverage bottles,PET,All,0,2,0.049304374687794646
57,EU27+3,2020.25,reusable non-beverage bottles,PET,All,0,3,0.023773463441110424
58,EU27+3,2020.25,reusable non-beverage bottles,PET,All,0,4,0.011622115691608773
59,EU27+3,2020.25,reusable non-beverage bottles,PET,All,0,5,0.011738920874439018
60,EU27+3,2020.25,reusable non-beverage bottles,PET,All,1,1,0.06858638840880683
61,EU27+3,2020.25,reusable non-beverage bottles,PET,All,1,2,0.011833049925070714
62,EU27+3,2020.25,reusable non-beverage bottles,PET,All,1,3,0.003935110559808144
63,EU27+3,2020.25,reusable non-beverage bottles,PET,All,1,4,0.007377169441909827
64,EU27+3,2020.25,reusable non-beverage bottles,PET,All,2,1,0.01646073321811364
65,EU27+3,2020.25,reusable non-beverage bottles,PET,All,2,2,0.0019825802345183473
66,EU27+3,2020.25,reusable non-beverage bottles,PET,All,2,3,0.0035722989479109388
67,EU27+3,2020.25,reusable non-beverage bottles,PET,All,3,1,0.003529574602731582
68,EU27+3,2020.25,reusable non-beverage bottles,PET,All,3,2,0.001754172373398722
69,EU27+3,2020.25,reusable non-beverage bottles,PET,All,4,1,0.0016685516766727275
70,EU27+3,2020.5,reusable beverage bottles,PET,All,0,1,1.9005460014252118
71,EU27+3,2020.5,reusable beverage bottles,PET,All,0,2,2.271008096585207
72,EU27+3,2020.5,reusable beverage bottles,PET,All,0,3,0.42924938577726734
73,EU27+3,2020.5,reusable beverage bottles,PET,All,0,4,0.2722444995520419
74,EU27+3,2020.5,reusable beverage bottles,PET,All,0,5,0.16859228300141013
75,EU27+3,2020.5,reusable beverage bottles,PET,All,0,6,0.2376541820622287
76,EU27+3,2020.5,reusable beverage bottles,PET,All,1,1,0.45613104034205093
77,EU27+3,2020.5,reusable beverage bottles,PET,All,1,2,0.5450419431804494
78,EU27+3,2020.5,reusable beverage bottles,PET,All,1,3,0.10301985258654427
79,EU27+3,2020.5,reusable beverage bottles,PET,All,1,4,0.03454947411924582
80,EU27+3,2020.5,reusable beverage bottles,PET,All,1,5,0.12828835738851752
81,EU27+3,2020.5,reusable beverage bottles,PET,All,2,1,0.10947144968209205
82,EU27+3,2020.5,reusable beverage bottles,PET,All,2,2,0.13081006636330797
83,EU27+3,2020.5,reusable beverage bottles,PET,All,2,3,0.012383371074919049
84,EU27+3,2020.5,reusable beverage bottles,PET,All,2,4,0.05142247310771475
85,EU27+3,2020.5,reusable beverage bottles,PET,All,3,1,0.02627314792370214
86,EU27+3,2020.5,reusable beverage bottles,PET,All,3,2,0.02655860457861533
87,EU27+3,2020.5,reusable beverage bottles,PET,All,3,3,0.02014921395241067
88,EU27+3,2020.5,reusable beverage bottles,PET,All,4,1,0.002765594518284432
89,EU27+3,2020.5,reusable beverage bottles,PET,All,4,2,0.014749837430850312
90,EU27+3,2020.5,reusable beverage bottles,PET,All,5,1,0.005531189036568866
91,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,1,0.19775879902694388
92,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,2,0.13377917947446963
93,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,3,0.02308061040072387
94,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,4,0.011128952573369818
95,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,5,0.005440602908134357
96,EU27+3,2020.5,reusable non-beverage bottles,PET,All,0,6,0.005495282334346765
97,EU27+3,2020.5,reusable non-beverage bottles,PET,All,1,1,0.047462111766466544
98,EU27+3,2020.5,reusable non-beverage bottles,PET,All,1,2,0.0321070030738727
99,EU27+3,2020.5,reusable non-beverage bottles,PET,All,1,3,0.0055393464961737285
100,EU27+3,2020.5,reusable non-beverage bottles,PET,All,1,4,0.0018421236308101873
101,EU27+3,2020.5,reusable non-beverage bottles,PET,All,1,5,0.003453437444994038
102,EU27+3,2020.5,reusable non-beverage bottles,PET,All,2,1,0.011390906823951965
103,EU27+3,2020.5,reusable non-beverage bottles,PET,All,2,2,0.007705680737729448
104,EU27+3,2020.5,reusable non-beverage bottles,PET,All,2,3,0.0009280953722839014
105,EU27+3,2020.5,reusable non-beverage bottles,PET,All,2,4,0.0016722824449908083
106,EU27+3,2020.5,reusable non-beverage bottles,PET,All,3,1,0.002733817637748472
107,EU27+3,2020.5,reusable non-beverage bottles,PET,All,3,2,0.001652282110903722
108,EU27+3,2020.5,reusable non-beverage bottles,PET,All,3,3,0.0008211719422972768
109,EU27+3,2020.5,reusable non-beverage bottles,PET,All,4,1,0.0004686544521854527
110,EU27+3,2020.5,reusable non-beverage bottles,PET,All,4,2,0.0007810907536424206
111,EU27+3,2020.5,reusable non-beverage bottles,PET,All,5,1,0.0003946563807877493
112,EU27+3,2020.75,reusable beverage bottles,PET,All,0,1,1.8664021898157963
113,EU27+3,2020.75,reusable beverage bottles,PET,All,0,2,1.2686144559513288
114,EU27+3,2020.75,reusable beverage bottles,PET,All,0,3,1.5158979044706258
115,EU27+3,2020.75,reusable beverage bottles,PET,All,0,4,0.28652396500632593
116,EU27+3,2020.75,reusable beverage bottles,PET,All,0,5,0.18172320345098794
117,EU27+3,2020.75,reusable beverage bottles,PET,All,0,6,0.11253534890344126
118,EU27+3,2020.75,reusable beverage bottles,PET,All,0,7,0.15863416652653767
119,EU27+3,2020.75,reusable beverage bottles,PET,All,1,1,0.447936525555791
120,EU27+3,2020.75,reusable beverage bottles,PET,All,1,2,0.304467469428319
121,EU27+3,2020.75,reusable beverage bottles,PET,All,1,3,0.36381549707294997
122,EU27+3,2020.75,reusable beverage bottles,PET,All,1,4,0.0687657516015183
123,EU27+3,2020.75,reusable beverage bottles,PET,All,1,5,0.023061773974596585
124,EU27+3,2020.75,reusable beverage bottles,PET,All,1,6,0.08563247855683544
125,EU27+3,2020.75,reusable beverage bottles,PET,All,2,1,0.10750476613338997
126,EU27+3,2020.75,reusable beverage bottles,PET,All,2,2,0.07307219266279644
127,EU27+3,2020.75,reusable beverage bottles,PET,All,2,3,0.08731571929750807
128,EU27+3,2020.75,reusable beverage bottles,PET,All,2,4,0.008265900192508465
129,EU27+3,2020.75,reusable beverage bottles,PET,All,2,5,0.034324500799399596
130,EU27+3,2020.75,reusable beverage bottles,PET,All,3,1,0.025801143872013522
131,EU27+3,2020.75,reusable beverage bottles,PET,All,3,2,0.01753732623907118
132,EU27+3,2020.75,reusable beverage bottles,PET,All,3,3,0.017727868556225733
133,EU27+3,2020.75,reusable beverage bottles,PET,All,3,4,0.013449600313234122
134,EU27+3,2020.75,reusable beverage bottles,PET,All,4,1,0.006192274529283259
135,EU27+3,2020.75,reusable beverage bottles,PET,All,4,2,0.0018460343409548584
136,EU27+3,2020.75,reusable beverage bottles,PET,All,4,3,0.009845516485092583
137,EU27+3,2020.75,reusable beverage bottles,PET,All,5,1,0.0006000494033696485
138,EU27+3,2020.75,reusable beverage bottles,PET,All,5,2,0.0036920686819097177
139,EU27+3,2020.75,reusable beverage bottles,PET,All,6,1,0.001355405711140852
140,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,1,0.197406129797323
141,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,2,0.09121624605117787
142,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,3,0.061705646532599114
143,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,4,0.010645931547333884
144,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,5,0.005133229374466829
145,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,6,0.0025094780913769723
146,EU27+3,2020.75,reusable non-beverage bottles,PET,All,0,7,0.0025346989767174454
147,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,1,0.04737747115135753
148,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,2,0.021891899052282695
149,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,3,0.014809355167823784
150,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,4,0.0025550235713601324
151,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,5,0.0008496795247111989
152,EU27+3,2020.75,reusable non-beverage bottles,PET,All,1,6,0.0015928980215034999
153,EU27+3,2020.75,reusable non-beverage bottles,PET,All,2,1,0.011370593076325809
154,EU27+3,2020.75,reusable non-beverage bottles,PET,All,2,2,0.005254055772547844
155,EU27+3,2020.75,reusable non-beverage bottles,PET,All,2,3,0.003554245240277708
156,EU27+3,2020.75,reusable non-beverage bottles,PET,All,2,4,0.0004280839904659495
157,EU27+3,2020.75,reusable non-beverage bottles,PET,All,2,5,0.0007713402777520103
158,EU27+3,2020.75,reusable non-beverage bottles,PET,All,3,1,0.002728942338318194
159,EU27+3,2020.75,reusable non-beverage bottles,PET,All,3,2,0.0012609733854114828
160,EU27+3,2020.75,reusable non-beverage bottles,PET,All,3,3,0.0007621151236543417
161,EU27+3,2020.75,reusable non-beverage bottles,PET,All,3,4,0.0003787655583846189
162,EU27+3,2020.75,reusable non-beverage bottles,PET,All,4,1,0.0006549461611963664
163,EU27+3,2020.75,reusable non-beverage bottles,PET,All,4,2,0.00021616686607054005
164,EU27+3,2020.75,reusable non-beverage bottles,PET,All,4,3,0.0003602781101175665
165,EU27+3,2020.75,reusable non-beverage bottles,PET,All,5,1,0.00011349861733392426
166,EU27+3,2020.75,reusable non-beverage bottles,PET,All,5,2,0.00018203525563834937
167,EU27+3,2020.75,reusable non-beverage bottles,PET,All,6,1,9.332648620177058e-05
168,EU27+3,2021.0,reusable beverage bottles,PET,All,0,1,1.8292048665990348
169,EU27+3,2021.0,reusable beverage bottles,PET,All,0,2,1.2714864918120112
170,EU27+3,2021.0,reusable beverage bottles,PET,All,0,3,0.8642435981168428
171,EU27+3,2021.0,reusable beverage bottles,PET,All,0,4,1.0327054474206139
172,EU27+3,2021.0,reusable beverage bottles,PET,All,0,5,0.19519445116055956
173,EU27+3,2021.0,reusable beverage bottles,PET,All,0,6,0.12379893235098553
174,EU27+3,2021.0,reusable beverage bottles,PET,All,0,7,0.07666470644046935
175,EU27+3,2021.0,reusable beverage bottles,PET,All,0,8,0.1080695259462038
176,EU27+3,2021.0,reusable beverage bottles,PET,All,1,1,0.4390091679837686
177,EU27+3,2021.0,reusable beverage bottles,PET,All,1,2,0.3051567580348826
178,EU27+3,2021.0,reusable beverage bottles,PET,All,1,3,0.2074184635480423
179,EU27+3,2021.0,reusable beverage bottles,PET,All,1,4,0.24784930738094718
180,EU27+3,2021.0,reusable beverage bottles,PET,All,1,5,0.046846668278534336
181,EU27+3,2021.0,reusable beverage bottles,PET,All,1,6,0.015710833520193923
182,EU27+3,2021.0,reusable beverage bottles,PET,All,1,7,0.05833712601684414
183,EU27+3,2021.0,reusable beverage bottles,PET,All,2,1,0.1053622003161044
184,EU27+3,2021.0,reusable beverage bottles,PET,All,2,2,0.07323762192837192
185,EU27+3,2021.0,reusable beverage bottles,PET,All,2,3,0.049780431251530075
186,EU27+3,2021.0,reusable beverage bottles,PET,All,2,4,0.05948383377142738
187,EU27+3,2021.0,reusable beverage bottles,PET,All,2,5,0.005631144506146392
188,EU27+3,2021.0,reusable beverage bottles,PET,All,2,6,0.023383566169590975
189,EU27+3,2021.0,reusable beverage bottles,PET,All,3,1,0.02528692807586512
190,EU27+3,2021.0,reusable beverage bottles,PET,All,3,2,0.017577029262809213
191,EU27+3,2021.0,reusable beverage bottles,PET,All,3,3,0.01194730350036724
192,EU27+3,2021.0,reusable beverage bottles,PET,All,3,4,0.01207711045392878
193,EU27+3,2021.0,reusable beverage bottles,PET,All,3,5,0.009162540213390746
194,EU27+3,2021.0,reusable beverage bottles,PET,All,4,1,0.006068862738207605
195,EU27+3,2021.0,reusable beverage bottles,PET,All,4,2,0.00421848702307422
196,EU27+3,2021.0,reusable beverage bottles,PET,All,4,3,0.0012576108947754973
197,EU27+3,2021.0,reusable beverage bottles,PET,All,4,4,0.006707258105469322
198,EU27+3,2021.0,reusable beverage bottles,PET,All,5,1,0.0014565270571698288
199,EU27+3,2021.0,reusable beverage bottles,PET,All,5,2,0.0004087836560455731
200,EU27+3,2021.0,reusable beverage bottles,PET,All,5,3,0.002515221789550995
201,EU27+3,2021.0,reusable beverage bottles,PET,All,6,1,0.00012795765994922954
202,EU27+3,2021.0,reusable beverage bottles,PET,All,6,2,0.0009233701407147055
203,EU27+3,2021.0,reusable beverage bottles,PET,All,7,1,0.0003319982528412425
204,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,1,0.19697739465543107
205,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,2,0.08969641022665863
206,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,3,0.04144638179950394
207,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,4,0.02803750314324972
208,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,5,0.004837245146819834
209,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,6,0.002332411097023365
210,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,7,0.0011402441077694118
211,EU27+3,2021.0,reusable non-beverage bottles,PET,All,0,8,0.0011517038475459891
212,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,1,0.04727457471730345
213,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,2,0.021527138454398076
214,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,3,0.009947131631880948
215,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,4,0.0067290007543799315
216,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,5,0.00116093883523676
217,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,6,0.00038607313404065094
218,EU27+3,2021.0,reusable non-beverage bottles,PET,All,1,7,0.0007237730385206527
219,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,1,0.011345897932152824
220,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,2,0.005166513229055539
221,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,3,0.0023873115916514262
222,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,4,0.0016149601810511835
223,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,5,0.00019451066316796578
224,EU27+3,2021.0,reusable non-beverage bottles,PET,All,2,6,0.0003504777387035697
225,EU27+3,2021.0,reusable non-beverage bottles,PET,All,3,1,0.00272301550371668
226,EU27+3,2021.0,reusable non-beverage bottles,PET,All,3,2,0.0012399631749733294
227,EU27+3,2021.0,reusable non-beverage bottles,PET,All,3,3,0.0005729547819963424
228,EU27+3,2021.0,reusable non-beverage bottles,PET,All,3,4,0.0003462860593104415
229,EU27+3,2021.0,reusable non-beverage bottles,PET,All,3,5,0.0001721016005910112
230,EU27+3,2021.0,reusable non-beverage bottles,PET,All,4,1,0.0006535237208920029
231,EU27+3,2021.0,reusable non-beverage bottles,PET,All,4,2,0.00029759116199359897
232,EU27+3,2021.0,reusable non-beverage bottles,PET,All,4,3,9.822081977080163e-05
233,EU27+3,2021.0,reusable non-beverage bottles,PET,All,4,4,0.00016370136628466927
234,EU27+3,2021.0,reusable non-beverage bottles,PET,All,5,1,0.00015684569301408069
235,EU27+3,2021.0,reusable non-beverage bottles,PET,All,5,2,5.157093425110183e-05
236,EU27+3,2021.0,reusable non-beverage bottles,PET,All,5,3,8.271226928067499e-05
237,EU27+3,2021.0,reusable non-beverage bottles,PET,All,6,1,2.746571300307631e-05
238,EU27+3,2021.0,reusable non-beverage bottles,PET,All,6,2,4.2405222167929505e-05
239,EU27+3,2021.0,reusable non-beverage bottles,PET,All,7,1,2.2064505843475513e-05
240,EU27+3,2021.25,reusable beverage bottles,PET,All,0,1,4.915922763491873
241,EU27+3,2021.25,reusable beverage bottles,PET,All,0,2,1.2712973822863294
242,EU27+3,2021.25,reusable beverage bottles,PET,All,0,3,0.8836831118093479
243,EU27+3,2021.25,reusable beverage bottles,PET,All,0,4,0.6006493006912058
244,EU27+3,2021.25,reusable beverage bottles,PET,All,0,5,0.7177302859573267
245,EU27+3,2021.25,reusable beverage bottles,PET,All,0,6,0.1356601435565889
246,EU27+3,2021.25,reusable beverage bottles,PET,All,0,7,0.08604025798393496
247,EU27+3,2021.25,reusable beverage bottles,PET,All,0,8,0.053281970976126206
248,EU27+3,2021.25,reusable beverage bottles,PET,All,0,9,0.07510832053261164
249,EU27+3,2021.25,reusable beverage bottles,PET,All,1,1,1.17991766657917
250,EU27+3,2021.25,reusable beverage bottles,PET,All,1,2,0.3051113717487192
251,EU27+3,2021.25,reusable beverage bottles,PET,All,1,3,0.21208394683424345
252,EU27+3,2021.25,reusable beverage bottles,PET,All,1,4,0.14415583216588942
253,EU27+3,2021.25,reusable beverage bottles,PET,All,1,5,0.17225526862975832
254,EU27+3,2021.25,reusable beverage bottles,PET,All,1,6,0.032558434453581364
255,EU27+3,2021.25,reusable beverage bottles,PET,All,1,7,0.010919029296534778
256,EU27+3,2021.25,reusable beverage bottles,PET,All,1,8,0.04054430258170668
257,EU27+3,2021.25,reusable beverage bottles,PET,All,2,1,0.2831802399790009
258,EU27+3,2021.25,reusable beverage bottles,PET,All,2,2,0.07322672921969256
259,EU27+3,2021.25,reusable beverage bottles,PET,All,2,3,0.05090014724021849
260,EU27+3,2021.25,reusable beverage bottles,PET,All,2,4,0.034597399719813404
261,EU27+3,2021.25,reusable beverage bottles,PET,All,2,5,0.04134126447114203
262,EU27+3,2021.25,reusable beverage bottles,PET,All,2,6,0.003913645431771743
263,EU27+3,2021.25,reusable beverage bottles,PET,All,2,7,0.01625157848786573
264,EU27+3,2021.25,reusable beverage bottles,PET,All,3,1,0.0679632575949602
265,EU27+3,2021.25,reusable beverage bottles,PET,All,3,2,0.01757441501272626
266,EU27+3,2021.25,reusable beverage bottles,PET,All,3,3,0.012216035337652404
267,EU27+3,2021.25,reusable beverage bottles,PET,All,3,4,0.008303375932755232
268,EU27+3,2021.25,reusable beverage bottles,PET,All,3,5,0.008393591765480502
269,EU27+3,2021.25,reusable beverage bottles,PET,All,3,6,0.0063679654483065696
270,EU27+3,2021.25,reusable beverage bottles,PET,All,4,1,0.016311181822790476
271,EU27+3,2021.25,reusable beverage bottles,PET,All,4,2,0.004217859603054285
272,EU27+3,2021.25,reusable beverage bottles,PET,All,4,3,0.0029318484810365833
273,EU27+3,2021.25,reusable beverage bottles,PET,All,4,4,0.0008740395718689708
274,EU27+3,2021.25,reusable beverage bottles,PET,All,4,5,0.004661544383301179
275,EU27+3,2021.25,reusable beverage bottles,PET,All,5,1,0.003914683637469702
276,EU27+3,2021.25,reusable beverage bottles,PET,All,5,2,0.0010122863047330312
277,EU27+3,2021.25,reusable beverage bottles,PET,All,5,3,0.00028410464095167333
278,EU27+3,2021.25,reusable beverage bottles,PET,All,5,4,0.0017480791437379417
279,EU27+3,2021.25,reusable beverage bottles,PET,All,6,1,0.0009395240729927304
280,EU27+3,2021.25,reusable beverage bottles,PET,All,6,2,8.893057366471453e-05
281,EU27+3,2021.25,reusable beverage bottles,PET,All,6,3,0.0006417422477967204
282,EU27+3,2021.25,reusable beverage bottles,PET,All,7,1,0.00017010846894433603
283,EU27+3,2021.25,reusable beverage bottles,PET,All,7,2,0.00023073878572466355
284,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,1,0.39700023404229323
285,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,2,0.0881473841083054
286,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,3,0.04013914357642974
287,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,4,0.018547255855278014
288,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,5,0.01254678265660425
289,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,6,0.002164667203201876
290,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,7,0.0010437539659179558
291,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,8,0.0005102592382268118
292,EU27+3,2021.25,reusable non-beverage bottles,PET,All,0,9,0.0005153874717768301
293,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,1,0.09528622743896781
294,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,2,0.021155372185993296
295,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,3,0.00963339445834314
296,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,4,0.004451341405266725
297,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,5,0.0030112278375850196
298,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,6,0.0005195201287684501
299,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,7,0.0001727677274831913
300,EU27+3,2021.25,reusable non-beverage bottles,PET,All,1,8,0.0003238884347379921
301,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,1,0.022868694585352286
302,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,2,0.005077289324638389
303,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,3,0.0023120146700023538
304,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,4,0.0010683219372640133
305,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,5,0.0007226946810204046
306,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,6,8.704352176766469e-05
307,EU27+3,2021.25,reusable non-beverage bottles,PET,All,2,7,0.00015683878806984744
308,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,1,0.005488486700484545
309,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,2,0.0012185494379132143
310,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,3,0.0005548835208005649
311,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,4,0.00025639726494336326
312,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,5,0.00015496301154142256
313,EU27+3,2021.25,reusable non-beverage bottles,PET,All,3,6,7.701546626447752e-05
314,EU27+3,2021.25,reusable non-beverage bottles,PET,All,4,1,0.0013172368081162918
315,EU27+3,2021.25,reusable non-beverage bottles,PET,All,4,2,0.00029245186509917133
316,EU27+3,2021.25,reusable non-beverage bottles,PET,All,4,3,0.00013317204499213554
317,EU27+3,2021.25,reusable non-beverage bottles,PET,All,4,4,4.395381684743373e-05
318,EU27+3,2021.25,reusable non-beverage bottles,PET,All,4,5,7.32563614123895e-05
319,EU27+3,2021.25,reusable non-beverage bottles,PET,All,5,1,0.00031613683394790987
320,EU27+3,2021.25,reusable non-beverage bottles,PET,All,5,2,7.01884476238011e-05
321,EU27+3,2021.25,reusable non-beverage bottles,PET,All,5,3,2.307799307736807e-05
322,EU27+3,2021.25,reusable non-beverage bottles,PET,All,5,4,3.701374050310206e-05
323,EU27+3,2021.25,reusable non-beverage bottles,PET,All,6,1,7.587284014749843e-05
324,EU27+3,2021.25,reusable non-beverage bottles,PET,All,6,2,1.2290906568876649e-05
325,EU27+3,2021.25,reusable non-beverage bottles,PET,All,6,3,1.8976336920148454e-05
326,EU27+3,2021.25,reusable non-beverage bottles,PET,All,7,1,1.583975370781035e-05
327,EU27+3,2021.25,reusable non-beverage bottles,PET,All,7,2,9.873866364955291e-06
328,EU27+3,2021.5,reusable beverage bottles,PET,All,0,1,2.7182438177525907
